latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year
-33.8145,-58.1013,373.0,1.5,1.2,2002-11-16,1726,Aqua,MODIS,100,6.2,304.7,219.0,D,0,2002
-32.9449,-57.2004,330.2,1.3,1.1,2002-11-16,1726,Aqua,MODIS,81,6.2,301.7,29.7,D,0,2002
-33.3732,-54.3579,325.0,1.0,1.0,2002-11-16,1726,Aqua,MODIS,74,6.2,300.5,14.7,D,0,2002
-32.9465,-57.2148,329.8,1.3,1.1,2002-11-16,1726,Aqua,MODIS,80,6.2,305.4,28.5,D,0,2002
-34.3076,-57.3272,311.3,2.2,1.4,2002-11-18,1713,Aqua,MODIS,56,6.2,298.5,14.3,D,0,2002
-34.3096,-57.3333,313.0,2.2,1.4,2002-11-18,1713,Aqua,MODIS,60,6.2,298.7,17.5,D,0,2002
-32.376,-54.1714,318.3,1.3,1.1,2002-11-18,1714,Aqua,MODIS,70,6.2,303.8,13.4,D,0,2002
-33.454,-58.0419,316.3,2.4,1.5,2002-11-18,1714,Aqua,MODIS,34,6.2,300.4,18.7,D,0,2002
-32.5488,-57.5559,312.4,2.2,1.4,2002-11-18,1714,Aqua,MODIS,46,6.2,298.4,15.7,D,0,2002
-32.9564,-57.2032,324.0,2.1,1.4,2002-11-18,1714,Aqua,MODIS,76,6.2,303.3,38.6,D,0,2002
-33.4619,-58.0332,321.8,2.4,1.5,2002-11-18,1714,Aqua,MODIS,73,6.2,300.6,41.2,D,0,2002
-33.2393,-54.3842,314.2,1.4,1.2,2002-11-18,1714,Aqua,MODIS,41,6.2,299.3,7.2,D,0,2002
-32.3749,-54.1682,314.6,1.0,1.0,2002-11-19,1343,Terra,MODIS,33,6.2,303.2,5.7,D,0,2002
-32.137,-55.3757,313.8,1.1,1.0,2002-11-19,1343,Terra,MODIS,29,6.2,303.2,7.3,D,0,2002
-33.2727,-57.9123,334.1,1.3,1.1,2002-11-19,1344,Terra,MODIS,85,6.2,303.1,40.8,D,0,2002
-33.8067,-58.3282,326.0,1.1,1.0,2002-11-19,1756,Aqua,MODIS,78,6.2,304.6,13.6,D,0,2002
-33.4402,-58.1907,343.9,1.0,1.0,2002-11-21,1744,Aqua,MODIS,92,6.2,308.9,40.8,D,0,2002
-33.6557,-58.0293,323.8,1.0,1.0,2002-11-21,1744,Aqua,MODIS,66,6.2,304.6,12.1,D,0,2002
-33.6662,-58.0383,322.5,1.0,1.0,2002-11-21,1744,Aqua,MODIS,61,6.2,309.8,11.0,D,0,2002
-33.4432,-58.079,333.5,1.0,1.0,2002-11-21,1744,Aqua,MODIS,85,6.2,307.5,23.1,D,0,2002
-33.4387,-58.1799,317.2,1.0,1.0,2002-11-21,1744,Aqua,MODIS,29,6.2,305.6,5.1,D,0,2002
-33.2526,-58.03,317.1,1.0,1.0,2002-11-21,1744,Aqua,MODIS,34,6.2,305.3,7.5,D,0,2002
-33.6572,-58.0401,328.3,1.0,1.0,2002-11-21,1744,Aqua,MODIS,80,6.2,307.8,17.7,D,0,2002
-33.4142,-53.7788,310.1,2.2,1.4,2002-11-22,1414,Terra,MODIS,41,6.2,298.7,11.9,D,0,2002
-33.413,-53.7599,310.2,2.2,1.4,2002-11-22,1414,Terra,MODIS,38,6.2,299.9,11.6,D,0,2002
-33.2787,-57.8181,359.5,1.3,1.1,2002-11-22,1415,Terra,MODIS,99,6.2,305.0,108.0,D,0,2002
-33.2533,-58.0254,316.7,1.2,1.1,2002-11-22,1415,Terra,MODIS,40,6.2,301.6,9.8,D,0,2002
-33.2781,-57.8107,336.9,1.3,1.1,2002-11-22,1415,Terra,MODIS,88,6.2,304.1,42.0,D,0,2002
-33.2766,-57.8243,342.8,1.3,1.1,2002-11-22,1415,Terra,MODIS,91,6.2,303.3,55.8,D,0,2002
-33.2803,-57.8045,318.8,1.3,1.1,2002-11-22,1415,Terra,MODIS,69,6.2,303.9,11.3,D,0,2002
-33.2245,-57.754,318.1,1.3,1.1,2002-11-22,1415,Terra,MODIS,67,6.2,303.0,12.2,D,0,2002
-33.2229,-57.7676,359.2,1.3,1.1,2002-11-22,1415,Terra,MODIS,99,6.2,302.7,108.7,D,0,2002
-33.2143,-57.7523,318.1,1.3,1.1,2002-11-22,1415,Terra,MODIS,67,6.2,302.4,12.5,D,0,2002
-33.2127,-57.766,360.6,1.3,1.1,2002-11-22,1415,Terra,MODIS,100,6.2,304.5,114.0,D,0,2002
-33.8767,-58.4131,312.2,1.2,1.1,2002-11-22,1415,Terra,MODIS,0,6.2,300.2,4.2,D,0,2002
-33.2686,-58.3206,324.1,1.2,1.1,2002-11-22,1415,Terra,MODIS,77,6.2,302.0,18.0,D,0,2002
-33.1173,-58.3091,313.8,1.2,1.1,2002-11-22,1415,Terra,MODIS,0,6.2,300.4,6.2,D,0,2002
-33.2528,-58.0323,316.8,1.2,1.1,2002-11-22,1415,Terra,MODIS,14,6.2,301.0,9.1,D,0,2002
-34.3411,-56.7083,312.9,1.5,1.2,2002-11-22,1415,Terra,MODIS,60,6.2,302.4,11.5,D,0,2002
-32.5731,-53.87,318.0,1.0,1.0,2002-11-23,1732,Aqua,MODIS,60,6.2,304.0,7.0,D,0,2002
-34.3403,-56.7091,319.8,1.1,1.1,2002-11-23,1732,Aqua,MODIS,48,6.2,308.0,9.4,D,0,2002
-33.661,-57.6272,325.1,1.2,1.1,2002-11-23,1732,Aqua,MODIS,71,6.2,310.3,14.7,D,0,2002
-33.6625,-57.6401,328.9,1.2,1.1,2002-11-23,1732,Aqua,MODIS,78,6.2,310.4,20.0,D,0,2002
-33.8085,-53.82,318.6,1.0,1.0,2002-11-23,1732,Aqua,MODIS,50,6.2,306.1,7.1,D,0,2002
-32.5833,-57.6132,317.6,1.2,1.1,2002-11-23,1732,Aqua,MODIS,34,6.2,304.4,7.2,D,0,2002
-32.4924,-58.132,319.2,1.2,1.1,2002-11-23,1732,Aqua,MODIS,63,6.2,300.1,12.7,D,0,2002
-32.4909,-58.119,316.1,1.2,1.1,2002-11-23,1732,Aqua,MODIS,50,6.2,297.8,9.2,D,0,2002
-34.2522,-57.1322,320.7,1.1,1.1,2002-11-23,1732,Aqua,MODIS,65,6.2,307.3,9.4,D,0,2002
-33.3562,-54.0045,318.5,1.0,1.0,2002-11-23,1732,Aqua,MODIS,31,6.2,306.3,6.2,D,0,2002
-32.0041,-57.8362,314.6,1.0,1.0,2002-11-24,1402,Terra,MODIS,50,6.2,298.2,4.7,D,0,2002
-34.9101,-54.9555,317.2,1.3,1.1,2002-11-24,1403,Terra,MODIS,18,6.2,302.0,10.2,D,0,2002
-34.7178,-55.9624,317.4,1.1,1.1,2002-11-24,1403,Terra,MODIS,56,6.2,304.4,8.5,D,0,2002
-34.3379,-56.7057,322.0,1.1,1.0,2002-11-24,1403,Terra,MODIS,48,6.2,307.5,10.0,D,0,2002
-34.528,-56.2766,319.3,1.1,1.1,2002-11-24,1403,Terra,MODIS,57,6.2,305.5,7.5,D,0,2002
-34.0973,-56.2181,319.7,1.1,1.1,2002-11-24,1403,Terra,MODIS,58,6.2,305.9,7.1,D,0,2002
-34.7287,-56.2127,320.6,1.1,1.1,2002-11-24,1403,Terra,MODIS,66,6.2,305.0,8.6,D,0,2002
-34.3405,-56.7147,315.8,1.0,1.0,2002-11-26,1350,Terra,MODIS,54,6.2,302.6,7.2,D,0,2002
-32.7687,-57.9585,318.8,1.7,1.3,2002-11-28,1338,Terra,MODIS,79,6.2,282.8,32.1,D,0,2002
-32.2347,-57.8995,314.2,1.1,1.0,2002-11-28,1751,Aqua,MODIS,52,6.2,283.8,11.0,D,0,2002
-32.2297,-57.906,326.7,1.1,1.0,2002-11-28,1751,Aqua,MODIS,74,6.2,288.5,23.5,D,0,2002
-33.4172,-58.0217,316.2,1.0,1.0,2002-11-28,1751,Aqua,MODIS,75,6.2,293.4,10.9,D,0,2002
-33.4189,-58.0327,316.5,1.0,1.0,2002-11-28,1751,Aqua,MODIS,75,6.2,293.3,11.7,D,0,2002
-34.5257,-56.2803,313.6,1.2,1.1,2002-12-02,1726,Aqua,MODIS,62,6.2,300.0,10.0,D,0,2002
-34.3815,-55.2333,315.8,1.1,1.1,2002-12-02,1726,Aqua,MODIS,49,6.2,303.2,8.3,D,0,2002
-33.2377,-54.3878,316.7,1.0,1.0,2002-12-02,1726,Aqua,MODIS,58,6.2,303.8,8.3,D,0,2002
-32.3745,-54.1654,314.7,1.0,1.0,2002-12-02,1726,Aqua,MODIS,52,6.2,302.7,7.0,D,0,2002
-34.7318,-56.2193,319.4,1.2,1.1,2002-12-02,1726,Aqua,MODIS,66,6.2,303.4,12.6,D,0,2002
-34.3409,-56.7178,316.9,1.3,1.1,2002-12-02,1726,Aqua,MODIS,34,6.2,304.3,11.8,D,0,2002
-33.3774,-56.5232,313.4,1.2,1.1,2002-12-02,1726,Aqua,MODIS,39,6.2,302.0,7.2,D,0,2002
-34.1023,-56.2185,317.3,1.2,1.1,2002-12-02,1726,Aqua,MODIS,54,6.2,304.1,10.2,D,0,2002
-33.3874,-56.5215,314.2,1.2,1.1,2002-12-02,1726,Aqua,MODIS,48,6.2,303.4,7.8,D,0,2002
-32.3239,-58.0781,313.9,1.5,1.2,2002-12-02,1726,Aqua,MODIS,18,6.2,297.0,10.4,D,0,2002
-34.383,-55.2455,313.6,1.1,1.1,2002-12-02,1726,Aqua,MODIS,27,6.2,302.3,5.9,D,0,2002
-34.7213,-55.9573,313.9,1.2,1.1,2002-12-02,1726,Aqua,MODIS,65,6.2,301.0,8.8,D,0,2002
-34.1022,-56.212,315.1,1.2,1.1,2002-12-02,1726,Aqua,MODIS,36,6.2,303.2,7.9,D,0,2002
-33.2327,-54.3921,314.6,1.1,1.1,2002-12-03,1356,Terra,MODIS,60,6.2,301.5,8.2,D,0,2002
-32.3657,-54.1675,315.3,1.1,1.1,2002-12-03,1356,Terra,MODIS,45,6.2,300.8,8.6,D,0,2002
-32.3752,-54.1692,316.4,1.1,1.1,2002-12-03,1356,Terra,MODIS,60,6.2,300.6,10.2,D,0,2002
-33.2342,-54.3801,316.8,1.1,1.1,2002-12-03,1356,Terra,MODIS,67,6.2,301.3,10.3,D,0,2002
-34.1002,-56.2117,316.0,1.0,1.0,2002-12-03,1357,Terra,MODIS,62,6.2,303.1,6.8,D,0,2002
-34.5215,-56.2813,313.9,1.0,1.0,2002-12-03,1357,Terra,MODIS,56,6.2,302.5,5.7,D,0,2002
-34.3715,-55.2372,315.4,1.1,1.0,2002-12-03,1357,Terra,MODIS,32,6.2,302.3,6.6,D,0,2002
-34.3777,-55.2324,318.1,1.1,1.0,2002-12-03,1357,Terra,MODIS,68,6.2,302.2,10.6,D,0,2002
-34.8834,-56.2522,315.4,1.0,1.0,2002-12-03,1357,Terra,MODIS,44,6.2,302.3,5.6,D,0,2002
-34.7235,-55.959,315.2,1.0,1.0,2002-12-03,1357,Terra,MODIS,59,6.2,302.1,7.4,D,0,2002
-33.7511,-57.834,317.3,1.0,1.0,2002-12-03,1357,Terra,MODIS,65,6.2,305.1,6.9,D,0,2002
-34.3428,-56.7079,316.2,1.0,1.0,2002-12-03,1357,Terra,MODIS,42,6.2,304.3,6.8,D,0,2002
-34.7322,-56.2212,315.8,1.0,1.0,2002-12-03,1357,Terra,MODIS,47,6.2,302.7,5.8,D,0,2002
-34.3761,-55.2441,315.5,1.1,1.0,2002-12-03,1357,Terra,MODIS,63,6.2,301.8,7.8,D,0,2002
-34.4776,-54.3371,314.0,1.2,1.1,2002-12-03,1357,Terra,MODIS,48,6.2,302.5,6.7,D,0,2002
-34.319,-57.9335,313.2,1.0,1.0,2002-12-07,1744,Aqua,MODIS,0,6.2,298.1,6.0,D,0,2002
-33.4763,-58.0143,331.3,1.0,1.0,2002-12-07,1744,Aqua,MODIS,85,6.2,303.9,22.5,D,0,2002
-33.8315,-57.991,358.6,1.0,1.0,2002-12-07,1744,Aqua,MODIS,99,6.2,295.6,76.8,D,0,2002
-33.8331,-58.0018,336.1,1.0,1.0,2002-12-07,1744,Aqua,MODIS,88,6.2,295.3,30.9,D,0,2002
-33.8225,-57.9928,350.0,1.0,1.0,2002-12-07,1744,Aqua,MODIS,95,6.2,296.5,56.3,D,0,2002
-33.824,-58.0036,347.8,1.0,1.0,2002-12-07,1744,Aqua,MODIS,94,6.2,297.8,51.5,D,0,2002
-33.9318,-57.925,325.4,1.0,1.0,2002-12-07,1744,Aqua,MODIS,80,6.2,298.0,17.3,D,0,2002
-30.4047,-56.463,308.6,1.4,1.2,2002-12-08,1414,Terra,MODIS,47,6.2,296.3,7.2,D,0,2002
-32.5021,-57.5218,317.2,1.1,1.1,2002-12-09,1732,Aqua,MODIS,49,6.2,297.9,11.0,D,0,2002
-33.965,-57.787,312.2,1.2,1.1,2002-12-09,1732,Aqua,MODIS,39,6.2,289.4,8.2,D,0,2002
-32.4169,-57.7308,320.2,1.2,1.1,2002-12-09,1732,Aqua,MODIS,70,6.2,299.9,15.4,D,0,2002
-33.9734,-57.772,384.8,1.2,1.1,2002-12-09,1732,Aqua,MODIS,0,6.2,293.8,225.6,D,0,2002
-32.9778,-57.9249,314.4,1.2,1.1,2002-12-09,1732,Aqua,MODIS,58,6.2,291.8,11.5,D,0,2002
-32.5646,-58.0723,318.2,1.8,1.3,2002-12-11,1720,Aqua,MODIS,66,6.2,300.7,20.0,D,0,2002
-33.085,-57.83,316.7,1.8,1.3,2002-12-11,1720,Aqua,MODIS,66,6.2,292.4,29.3,D,0,2002
-32.5628,-58.0526,321.1,1.8,1.3,2002-12-11,1720,Aqua,MODIS,74,6.2,299.2,27.7,D,0,2002
-32.3722,-54.1689,320.7,1.1,1.1,2002-12-11,1720,Aqua,MODIS,74,6.2,302.4,12.8,D,0,2002
-33.2314,-54.3896,314.3,1.2,1.1,2002-12-11,1720,Aqua,MODIS,47,6.2,296.5,8.7,D,0,2002
-33.3609,-57.4761,321.5,1.4,1.2,2002-12-12,1802,Aqua,MODIS,67,6.2,297.7,18.0,D,0,2002
-33.5195,-57.9917,361.9,1.3,1.1,2002-12-12,1802,Aqua,MODIS,94,6.2,300.2,125.5,D,0,2002
-33.8859,-57.911,310.8,3.0,1.6,2002-12-13,1707,Aqua,MODIS,61,6.2,293.7,21.3,D,0,2002
-33.0744,-57.8474,311.9,2.9,1.6,2002-12-13,1707,Aqua,MODIS,56,6.2,293.5,33.3,D,0,2002
-33.0741,-57.8422,314.0,2.9,1.6,2002-12-13,1707,Aqua,MODIS,65,6.2,293.8,39.1,D,0,2002
-33.454,-57.5035,324.8,2.8,1.6,2002-12-13,1707,Aqua,MODIS,81,6.2,292.9,76.9,D,0,2002
-33.8853,-57.9031,313.7,3.0,1.6,2002-12-13,1707,Aqua,MODIS,70,6.2,294.3,31.4,D,0,2002
-33.8837,-57.8785,311.4,3.0,1.6,2002-12-13,1707,Aqua,MODIS,65,6.2,294.6,23.5,D,0,2002
-33.2373,-54.3842,309.1,1.7,1.3,2002-12-13,1707,Aqua,MODIS,30,6.2,293.9,7.6,D,0,2002
-32.7065,-57.505,313.5,2.7,1.6,2002-12-13,1708,Aqua,MODIS,71,6.2,294.4,32.5,D,0,2002
-32.7086,-57.5344,309.7,2.7,1.6,2002-12-13,1708,Aqua,MODIS,51,6.2,292.4,21.5,D,0,2002
-32.7045,-57.5112,312.4,2.7,1.6,2002-12-13,1708,Aqua,MODIS,67,6.2,294.0,30.4,D,0,2002
-33.075,-58.0828,324.8,1.0,1.0,2002-12-14,1750,Aqua,MODIS,78,6.2,302.0,15.5,D,0,2002
-32.7473,-58.0601,332.5,1.0,1.0,2002-12-14,1751,Aqua,MODIS,84,6.2,305.8,21.5,D,0,2002
-32.2896,-57.8942,327.5,1.0,1.0,2002-12-14,1751,Aqua,MODIS,77,6.2,306.1,15.1,D,0,2002
-32.7564,-58.0581,323.8,1.0,1.0,2002-12-14,1751,Aqua,MODIS,67,6.2,302.5,11.3,D,0,2002
-33.6261,-58.1579,310.2,1.5,1.2,2002-12-15,1421,Terra,MODIS,22,6.2,292.4,9.2,D,0,2002
-32.5226,-58.0689,319.3,1.5,1.2,2002-12-15,1421,Terra,MODIS,52,6.2,304.0,18.5,D,0,2002
-33.6219,-57.7618,317.4,1.6,1.2,2002-12-15,1421,Terra,MODIS,55,6.2,301.8,16.3,D,0,2002
-32.5309,-57.5518,315.4,1.6,1.2,2002-12-15,1421,Terra,MODIS,60,6.2,300.2,13.3,D,0,2002
-32.5912,-57.5151,357.5,1.6,1.2,2002-12-15,1421,Terra,MODIS,98,6.2,296.1,144.3,D,0,2002
-32.6025,-57.5167,361.7,1.6,1.2,2002-12-15,1421,Terra,MODIS,100,6.2,299.2,167.1,D,0,2002
-33.2537,-58.0295,317.2,1.5,1.2,2002-12-15,1421,Terra,MODIS,55,6.2,301.1,13.6,D,0,2002
-32.3739,-54.1592,309.8,2.6,1.6,2002-12-15,1421,Terra,MODIS,38,6.2,293.8,26.6,D,0,2002
-33.2529,-58.0228,317.2,1.5,1.2,2002-12-15,1421,Terra,MODIS,36,6.2,301.2,12.3,D,0,2002
-32.6164,-57.9069,350.6,1.0,1.0,2002-12-16,1738,Aqua,MODIS,95,6.2,309.5,57.1,D,0,2002
-32.6149,-57.8957,361.7,1.0,1.0,2002-12-16,1738,Aqua,MODIS,100,6.2,309.1,86.5,D,0,2002
-33.2236,-57.8389,321.8,1.1,1.0,2002-12-16,1738,Aqua,MODIS,56,6.2,305.3,7.9,D,0,2002
-32.8562,-57.222,317.2,1.0,1.0,2002-12-16,1738,Aqua,MODIS,23,6.2,301.0,5.8,D,0,2002
-32.388,-57.7626,320.2,1.0,1.0,2002-12-16,1738,Aqua,MODIS,58,6.2,307.1,7.8,D,0,2002
-32.9755,-55.9744,314.6,1.0,1.0,2002-12-16,1738,Aqua,MODIS,28,6.2,300.1,3.5,D,0,2002
-32.0919,-57.5335,324.0,1.0,1.0,2002-12-16,1738,Aqua,MODIS,68,6.2,306.1,12.9,D,0,2002
-32.0934,-57.5443,338.0,1.0,1.0,2002-12-16,1738,Aqua,MODIS,86,6.2,308.0,31.6,D,0,2002
-30.9421,-55.5557,363.5,1.3,1.1,2002-12-17,1408,Terra,MODIS,100,6.2,304.7,129.9,D,0,2002
-30.9302,-55.5677,316.4,1.3,1.1,2002-12-17,1408,Terra,MODIS,63,6.2,302.0,10.6,D,0,2002
-30.9318,-55.5541,319.0,1.3,1.1,2002-12-17,1408,Terra,MODIS,69,6.2,302.8,13.8,D,0,2002
-30.9405,-55.5694,354.7,1.3,1.1,2002-12-17,1408,Terra,MODIS,97,6.2,302.8,95.6,D,0,2002
-34.3441,-56.712,316.2,1.2,1.1,2002-12-17,1409,Terra,MODIS,59,6.2,304.0,8.9,D,0,2002
-33.5417,-58.1089,332.7,1.1,1.0,2002-12-17,1409,Terra,MODIS,84,6.2,308.7,24.1,D,0,2002
-33.6447,-58.2407,336.1,1.1,1.0,2002-12-17,1409,Terra,MODIS,87,6.2,306.8,29.5,D,0,2002
-32.971,-57.64,329.1,1.1,1.0,2002-12-17,1409,Terra,MODIS,80,6.2,309.5,20.9,D,0,2002
-32.8381,-57.3235,327.6,1.1,1.1,2002-12-17,1409,Terra,MODIS,78,6.2,303.9,21.7,D,0,2002
-33.3827,-56.5267,314.7,1.2,1.1,2002-12-17,1409,Terra,MODIS,33,6.2,303.5,7.4,D,0,2002
-33.5433,-58.0973,334.2,1.1,1.0,2002-12-17,1409,Terra,MODIS,85,6.2,309.6,26.1,D,0,2002
-34.5267,-56.2773,312.4,1.3,1.1,2002-12-17,1409,Terra,MODIS,53,6.2,299.6,7.3,D,0,2002
-34.908,-54.9604,310.1,1.6,1.2,2002-12-17,1409,Terra,MODIS,17,6.2,298.1,10.1,D,0,2002
-33.9156,-57.9009,345.2,1.1,1.0,2002-12-17,1409,Terra,MODIS,92,6.2,309.9,48.2,D,0,2002
-33.6241,-57.8406,316.7,2.6,1.6,2002-12-17,1821,Aqua,MODIS,46,6.2,302.5,23.1,D,0,2002
-32.9655,-57.0718,316.4,3.0,1.7,2002-12-17,1821,Aqua,MODIS,58,6.2,300.6,34.3,D,0,2002
-33.6349,-57.8411,316.5,2.6,1.6,2002-12-17,1821,Aqua,MODIS,55,6.2,304.0,22.3,D,0,2002
-34.7949,-54.9267,314.8,1.1,1.0,2002-12-18,1725,Aqua,MODIS,59,6.2,304.1,8.4,D,0,2002
-34.7934,-54.9146,315.4,1.1,1.0,2002-12-18,1725,Aqua,MODIS,63,6.2,303.4,8.3,D,0,2002
-34.2631,-57.7764,329.8,1.5,1.2,2002-12-18,1726,Aqua,MODIS,59,6.2,296.4,36.4,D,0,2002
-31.8015,-56.1796,318.1,1.1,1.1,2002-12-18,1726,Aqua,MODIS,62,6.2,304.7,9.3,D,0,2002
-30.9404,-55.5596,321.9,1.1,1.0,2002-12-18,1726,Aqua,MODIS,70,6.2,305.9,12.2,D,0,2002
-30.9418,-55.5708,319.3,1.1,1.0,2002-12-18,1726,Aqua,MODIS,64,6.2,304.3,9.9,D,0,2002
-33.2317,-54.3838,317.6,1.0,1.0,2002-12-18,1726,Aqua,MODIS,63,6.2,305.4,8.2,D,0,2002
-33.5314,-58.0475,335.0,1.5,1.2,2002-12-18,1726,Aqua,MODIS,86,6.2,300.6,46.3,D,0,2002
-34.4828,-54.3311,308.8,1.0,1.0,2002-12-18,1726,Aqua,MODIS,43,6.2,293.3,4.0,D,0,2002
-34.4843,-54.3426,307.6,1.0,1.0,2002-12-18,1726,Aqua,MODIS,35,6.2,292.8,3.1,D,0,2002
-31.9061,-57.3297,340.3,1.3,1.1,2002-12-18,1726,Aqua,MODIS,89,6.2,306.3,49.7,D,0,2002
-34.2667,-57.785,354.3,1.5,1.2,2002-12-18,1726,Aqua,MODIS,97,6.2,297.0,114.3,D,0,2002
-32.3203,-58.0776,320.4,1.5,1.2,2002-12-18,1726,Aqua,MODIS,44,6.2,307.3,11.2,D,0,2002
-31.9077,-57.3436,328.4,1.3,1.1,2002-12-18,1726,Aqua,MODIS,78,6.2,307.0,24.7,D,0,2002
-31.8959,-57.3313,319.3,1.3,1.1,2002-12-18,1726,Aqua,MODIS,63,6.2,308.3,9.8,D,0,2002
-34.2648,-57.7926,326.9,1.5,1.2,2002-12-18,1726,Aqua,MODIS,68,6.2,292.3,30.7,D,0,2002
-34.9092,-54.9592,315.7,1.6,1.2,2002-12-20,1713,Aqua,MODIS,43,6.2,304.2,15.2,D,0,2002
-34.7899,-54.9144,313.5,1.0,1.0,2002-12-21,1344,Terra,MODIS,54,6.2,303.4,6.1,D,0,2002
-32.37,-54.1646,314.7,1.0,1.0,2002-12-21,1344,Terra,MODIS,42,6.2,303.1,6.5,D,0,2002
-33.23,-54.3855,313.7,1.0,1.0,2002-12-21,1344,Terra,MODIS,49,6.2,302.7,6.0,D,0,2002
-33.5901,-58.0418,336.8,1.1,1.1,2002-12-21,1756,Aqua,MODIS,87,6.2,308.7,32.3,D,0,2002
-33.6641,-58.3727,328.5,1.1,1.0,2002-12-21,1756,Aqua,MODIS,79,6.2,309.0,20.2,D,0,2002
-33.5881,-58.0297,335.2,1.1,1.1,2002-12-21,1756,Aqua,MODIS,85,6.2,309.5,29.4,D,0,2002
-32.4849,-57.7073,329.5,1.2,1.1,2002-12-21,1757,Aqua,MODIS,72,6.2,307.9,21.1,D,0,2002
-32.4861,-57.7149,327.4,1.2,1.1,2002-12-21,1757,Aqua,MODIS,77,6.2,308.4,20.3,D,0,2002
-32.4839,-57.702,327.0,1.2,1.1,2002-12-21,1757,Aqua,MODIS,77,6.2,307.5,19.0,D,0,2002
-33.2517,-58.0286,313.6,1.0,1.0,2002-12-23,1744,Aqua,MODIS,40,6.2,301.0,6.2,D,0,2002
-34.7285,-56.2118,309.9,1.6,1.3,2002-12-24,1415,Terra,MODIS,39,6.2,299.2,8.7,D,0,2002
-34.337,-56.7096,312.7,1.5,1.2,2002-12-24,1415,Terra,MODIS,63,6.2,302.4,12.8,D,0,2002
-33.5321,-58.2218,311.7,1.2,1.1,2002-12-24,1415,Terra,MODIS,52,6.2,301.3,6.9,D,0,2002
-34.0984,-57.9111,313.6,3.1,1.7,2002-12-24,1827,Aqua,MODIS,61,6.2,299.3,29.2,D,0,2002
-34.0938,-57.9078,313.4,3.1,1.7,2002-12-24,1827,Aqua,MODIS,61,6.2,299.4,31.0,D,0,2002
-34.5298,-56.2865,319.1,1.1,1.0,2002-12-25,1732,Aqua,MODIS,66,6.2,305.8,8.8,D,0,2002
-33.385,-56.5236,319.5,1.1,1.0,2002-12-25,1732,Aqua,MODIS,48,6.2,306.9,8.6,D,0,2002
-33.3809,-56.5296,319.3,1.1,1.0,2002-12-25,1732,Aqua,MODIS,62,6.2,307.0,10.4,D,0,2002
-34.3423,-56.7114,321.0,1.1,1.0,2002-12-25,1732,Aqua,MODIS,58,6.2,308.1,11.9,D,0,2002
-32.3963,-57.7417,320.7,1.2,1.1,2002-12-25,1732,Aqua,MODIS,63,6.2,307.6,10.6,D,0,2002
-34.7291,-56.2179,321.6,1.1,1.0,2002-12-25,1732,Aqua,MODIS,70,6.2,306.1,9.2,D,0,2002
-34.3822,-55.241,317.7,1.0,1.0,2002-12-25,1732,Aqua,MODIS,43,6.2,305.1,6.8,D,0,2002
-33.3761,-56.5286,315.8,1.1,1.0,2002-12-26,1402,Terra,MODIS,34,6.2,304.4,6.8,D,0,2002
-33.3776,-56.5171,314.9,1.1,1.0,2002-12-26,1402,Terra,MODIS,36,6.2,303.8,5.7,D,0,2002
-33.2321,-54.3893,317.7,1.3,1.1,2002-12-26,1402,Terra,MODIS,55,6.2,305.0,12.2,D,0,2002
-30.403,-56.4611,317.0,1.0,1.0,2002-12-26,1402,Terra,MODIS,53,6.2,306.5,7.1,D,0,2002
-32.3776,-54.1658,315.5,1.3,1.1,2002-12-26,1402,Terra,MODIS,44,6.2,304.1,10.0,D,0,2002
-32.3673,-54.1642,316.7,1.3,1.1,2002-12-26,1402,Terra,MODIS,61,6.2,304.5,11.3,D,0,2002
-33.2513,-58.0304,317.5,1.0,1.0,2002-12-26,1402,Terra,MODIS,40,6.2,304.4,7.4,D,0,2002
-34.1008,-56.2147,319.0,1.1,1.1,2002-12-26,1403,Terra,MODIS,68,6.2,304.5,11.0,D,0,2002
-34.0962,-56.2197,317.0,1.1,1.1,2002-12-26,1403,Terra,MODIS,41,6.2,304.4,7.3,D,0,2002
-34.3722,-55.2302,315.4,1.2,1.1,2002-12-26,1403,Terra,MODIS,50,6.2,303.8,8.2,D,0,2002
-34.7206,-55.9581,318.7,1.2,1.1,2002-12-26,1403,Terra,MODIS,67,6.2,304.0,11.1,D,0,2002
-34.7592,-56.2261,316.5,1.1,1.1,2002-12-26,1403,Terra,MODIS,56,6.2,303.6,6.7,D,0,2002
-34.5269,-56.2787,319.0,1.1,1.1,2002-12-26,1403,Terra,MODIS,68,6.2,304.6,10.4,D,0,2002
-34.4545,-56.3895,316.7,1.1,1.0,2002-12-26,1403,Terra,MODIS,55,6.2,304.8,9.3,D,0,2002
-34.3405,-56.7147,318.6,1.1,1.0,2002-12-26,1403,Terra,MODIS,63,6.2,306.1,9.2,D,0,2002
-34.7279,-56.2146,320.3,1.1,1.1,2002-12-26,1403,Terra,MODIS,66,6.2,304.0,10.1,D,0,2002
-34.7946,-54.9169,316.1,1.3,1.1,2002-12-26,1403,Terra,MODIS,61,6.2,304.2,10.8,D,0,2002
-33.8454,-58.1162,325.2,1.0,1.0,2002-12-26,1403,Terra,MODIS,78,6.2,306.4,14.8,D,0,2002
-34.0468,-57.9239,320.7,2.0,1.4,2002-12-26,1815,Aqua,MODIS,61,6.2,308.2,18.7,D,0,2002
