latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,year
-33.59405,-55.15999,327.95,0.49,0.4,2015-08-28,1750,N,VIIRS,n,2,290.35,4.96,D,0,2015
-33.7966,-55.28238,335.23,0.48,0.4,2015-08-28,1750,N,VIIRS,n,2,292.98,14.06,D,0,2015
-33.80127,-55.28664,335.52,0.48,0.4,2015-08-28,1750,N,VIIRS,n,2,292.59,6.76,D,0,2015
-33.80028,-55.28143,345.95,0.48,0.4,2015-08-28,1750,N,VIIRS,n,2,293.93,6.76,D,0,2015
-32.48048,-54.33248,298.53,0.41,0.45,2015-08-29,508,N,VIIRS,n,2,272.35,0.61,N,0,2015
-34.53421,-54.67594,331.37,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,285.41,4.17,D,0,2015
-34.53485,-54.68015,331.16,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,285.93,5.07,D,0,2015
-34.01729,-53.81907,336.64,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,293.23,8.12,D,0,2015
-33.97314,-55.2608,327.67,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,288.33,1.26,D,0,2015
-34.21777,-57.10296,333.84,0.42,0.37,2015-08-29,1731,N,VIIRS,n,2,282.24,3.33,D,0,2015
-34.05736,-56.60912,338.75,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,293.15,6.08,D,0,2015
-33.77347,-54.69894,326.8,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,289.17,2.3,D,0,2015
-34.11349,-57.10261,327.22,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,290.32,4.64,D,0,2015
-34.11409,-57.10715,329.52,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,292.06,4.36,D,0,2015
-34.21095,-57.99713,335.71,0.44,0.39,2015-08-29,1731,N,VIIRS,n,2,289.76,5.56,D,0,2015
-34.03775,-56.7491,338.81,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,292.7,6.46,D,0,2015
-34.03432,-56.74977,351.5,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,291.5,6.46,D,0,2015
-34.10647,-57.34784,330.65,0.42,0.38,2015-08-29,1731,N,VIIRS,n,2,290.6,3.55,D,0,2015
-34.12008,-57.62213,339.23,0.43,0.38,2015-08-29,1731,N,VIIRS,n,2,290.56,3.95,D,0,2015
-33.75401,-55.19381,346.56,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,295.57,7.17,D,0,2015
-33.75463,-55.19799,333.04,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,295.23,3.29,D,0,2015
-33.75129,-55.1987,332.14,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,294.98,2.51,D,0,2015
-33.65332,-55.07317,332.73,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,275.1,7.11,D,0,2015
-33.65394,-55.07734,335.83,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,275.23,7.11,D,0,2015
-33.64414,-55.05797,327.67,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,280.82,3.18,D,0,2015
-33.64143,-55.06285,346.27,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,284.56,15.24,D,0,2015
-33.94447,-57.26146,329.08,0.42,0.37,2015-08-29,1731,N,VIIRS,n,2,291.82,2.43,D,0,2015
-33.94099,-57.2621,331.6,0.42,0.37,2015-08-29,1731,N,VIIRS,n,2,291.36,3.1,D,0,2015
-33.52878,-54.60424,335.76,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,295.83,3.5,D,0,2015
-33.87476,-57.11197,337.24,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,293.3,3.34,D,0,2015
-33.64296,-55.69122,327.41,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,287.5,2.47,D,0,2015
-33.6396,-55.69191,343.99,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,285.82,4.26,D,0,2015
-33.60841,-55.71936,326.78,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,287.62,1.96,D,0,2015
-33.60506,-55.72006,326.37,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,285.99,1.95,D,0,2015
-33.45353,-54.7276,332.48,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,296.69,2.92,D,0,2015
-33.59346,-55.68779,333.6,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,298.11,62.26,D,0,2015
-33.59011,-55.68848,334.6,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,293.64,62.26,D,0,2015
-33.80863,-57.53498,348.92,0.42,0.38,2015-08-29,1731,N,VIIRS,n,2,290.7,5.81,D,0,2015
-33.14884,-54.05275,328.4,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,296.44,2.19,D,0,2015
-33.40721,-56.58176,346.41,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,292.74,9.83,D,0,2015
-33.30547,-56.00913,337.73,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,296.16,5.04,D,0,2015
-33.38113,-57.30886,336.56,0.41,0.37,2015-08-29,1731,N,VIIRS,n,2,293.51,3.32,D,0,2015
-32.98585,-54.68081,339.97,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,299.01,5.37,D,0,2015
-32.98827,-54.71877,345.56,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,299.69,12.78,D,0,2015
-32.98955,-54.72704,334.11,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,298.82,3.14,D,0,2015
-32.98494,-54.71949,344.48,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,299.71,12.78,D,0,2015
-32.98558,-54.72363,328.74,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,298.21,3.14,D,0,2015
-33.19361,-56.6208,328.38,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,292.64,2.66,D,0,2015
-32.81642,-54.35737,334.5,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,298.36,2.81,D,0,2015
-32.94833,-55.52008,331.32,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,297.92,1.96,D,0,2015
-33.08879,-56.56544,334.92,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,297.21,23.73,D,0,2015
-33.08939,-56.56973,333.53,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,292.64,7.09,D,0,2015
-32.83712,-55.35133,344.82,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,298.67,4.58,D,0,2015
-32.62027,-54.09394,343.55,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,298.43,4.08,D,0,2015
-32.63611,-54.45609,330.02,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,296.6,2.08,D,0,2015
-32.32024,-53.77258,325.97,0.4,0.37,2015-08-29,1731,N,VIIRS,n,2,297.64,1.89,D,0,2015
-32.17326,-55.11389,326.89,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,291.96,3.49,D,0,2015
-32.16992,-55.1146,346.79,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,294.35,8.13,D,0,2015
-34.53358,-54.67173,334.15,0.38,0.36,2015-08-29,1731,N,VIIRS,n,2,285.88,4.17,D,0,2015
-32.17033,-55.81525,333.63,0.39,0.36,2015-08-29,1731,N,VIIRS,n,2,288.93,2.07,D,0,2015
-32.9937,-54.70547,344.33,0.39,0.36,2015-08-30,449,N,VIIRS,n,2,266.63,3.97,N,0,2015
-32.99033,-54.70479,313.15,0.39,0.36,2015-08-30,449,N,VIIRS,n,2,265.36,3.97,N,0,2015
-31.84455,-57.56829,348.34,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,296.89,8.33,D,0,2015
-31.8396,-57.57063,333.53,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,293.64,26.84,D,0,2015
-31.83912,-57.56583,344.45,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,300.72,26.84,D,0,2015
-31.84394,-57.57,340.62,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,296.81,8.9,D,0,2015
-31.84345,-57.5652,341.53,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,296.63,8.9,D,0,2015
-31.84021,-57.56891,328.58,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,299.45,37.33,D,0,2015
-31.83975,-57.56411,341.4,0.44,0.46,2015-08-30,1712,N,VIIRS,n,2,296.68,25.04,D,0,2015
-34.67102,-54.70774,325.1,0.51,0.41,2015-08-30,1712,N,VIIRS,n,2,286.94,2.4,D,0,2015
-34.57251,-54.53671,326.22,0.5,0.41,2015-08-30,1712,N,VIIRS,n,2,288.99,3.37,D,0,2015
-34.5465,-54.79341,328.33,0.52,0.41,2015-08-30,1712,N,VIIRS,n,2,282.71,2.85,D,0,2015
-32.86707,-55.59224,329.03,0.54,0.42,2015-08-30,1712,N,VIIRS,n,2,294.39,2.69,D,0,2015
-32.53122,-56.00533,328.45,0.56,0.43,2015-08-30,1712,N,VIIRS,n,2,294.62,5.14,D,0,2015
-30.58161,-56.33997,331.97,0.56,0.43,2015-08-30,1713,N,VIIRS,n,2,298.4,6.06,D,0,2015
-32.97406,-55.60847,303.87,0.49,0.4,2015-08-31,431,N,VIIRS,n,2,286.83,0.93,N,0,2015
-33.31588,-55.9576,329.71,0.35,0.57,2015-08-31,1653,N,VIIRS,n,2,291.16,4.26,D,0,2015
-33.22089,-56.27003,367.0,0.36,0.58,2015-08-31,1653,N,VIIRS,h,2,291.41,6.73,D,0,2015
-32.42826,-53.98157,334.52,0.53,0.5,2015-08-31,1653,N,VIIRS,n,2,296.53,4.54,D,0,2015
-33.09725,-56.39511,330.51,0.37,0.58,2015-08-31,1653,N,VIIRS,n,2,289.39,3.07,D,0,2015
-33.31055,-55.95807,338.69,0.35,0.57,2015-08-31,1653,N,VIIRS,n,2,290.38,4.26,D,0,2015
-33.31028,-55.95415,350.16,0.35,0.57,2015-08-31,1653,N,VIIRS,n,2,291.17,4.26,D,0,2015
-31.84984,-57.57057,339.74,0.42,0.61,2015-08-31,1654,N,VIIRS,n,2,291.3,5.35,D,0,2015
-34.06845,-57.55796,326.84,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,286.68,5.66,D,0,2015
-34.06714,-57.55319,333.01,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,286.56,5.66,D,0,2015
-34.07414,-57.55581,355.76,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,289.1,5.66,D,0,2015
-34.07282,-57.55096,348.79,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,289.79,5.66,D,0,2015
-34.29409,-57.38642,331.83,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,286.65,3.44,D,0,2015
-32.6011,-54.96782,337.87,0.67,0.73,2015-08-31,1833,N,VIIRS,n,2,288.3,8.17,D,0,2015
-33.09097,-56.39428,356.65,0.55,0.68,2015-08-31,1833,N,VIIRS,l,2,289.36,18.15,D,0,2015
-32.6016,-54.96914,343.24,0.67,0.73,2015-08-31,1833,N,VIIRS,n,2,288.25,8.01,D,0,2015
-33.09264,-56.40017,337.0,0.55,0.68,2015-08-31,1833,N,VIIRS,n,2,287.76,10.34,D,0,2015
-34.06936,-57.55195,352.83,0.45,0.63,2015-08-31,1833,N,VIIRS,n,2,288.18,11.89,D,0,2015
-34.07065,-57.55677,357.02,0.45,0.63,2015-08-31,1833,N,VIIRS,l,2,289.2,11.89,D,0,2015
-30.6561,-56.3549,330.35,0.63,0.72,2015-08-31,1834,N,VIIRS,n,2,289.41,5.81,D,0,2015
-32.2186,-54.90305,328.03,0.69,0.74,2015-08-31,1834,N,VIIRS,n,2,288.66,5.83,D,0,2015
-32.44277,-55.5373,356.79,0.63,0.72,2015-08-31,1834,N,VIIRS,n,2,288.61,15.28,D,0,2015
-34.06625,-54.70382,340.01,0.56,0.69,2015-09-01,1634,N,VIIRS,n,2,289.89,6.1,D,0,2015
-34.06773,-54.7088,338.17,0.56,0.69,2015-09-01,1634,N,VIIRS,n,2,288.91,7.73,D,0,2015
-33.41886,-55.96171,330.42,0.65,0.73,2015-09-01,1634,N,VIIRS,n,2,289.6,4.54,D,0,2015
-33.02681,-55.11344,367.0,0.58,0.7,2015-09-01,1634,N,VIIRS,h,2,290.43,8.05,D,0,2015
-33.02021,-55.11363,345.41,0.58,0.7,2015-09-01,1634,N,VIIRS,n,2,288.18,5.88,D,0,2015
-33.0231,-55.1154,367.0,0.58,0.7,2015-09-01,1634,N,VIIRS,h,2,290.32,17.25,D,0,2015
-33.98914,-56.01939,340.39,0.61,0.53,2015-09-01,1814,N,VIIRS,n,2,289.29,7.99,D,0,2015
-33.994,-56.01779,340.5,0.61,0.53,2015-09-01,1814,N,VIIRS,n,2,291.21,5.69,D,0,2015
-33.98948,-56.01955,339.94,0.61,0.53,2015-09-01,1814,N,VIIRS,n,2,289.99,9.88,D,0,2015
-33.99435,-56.01796,339.13,0.61,0.53,2015-09-01,1814,N,VIIRS,n,2,290.41,9.88,D,0,2015
-33.86376,-55.2415,356.34,0.34,0.56,2015-09-01,1814,N,VIIRS,n,2,289.85,4.29,D,0,2015
-33.87931,-55.01125,348.82,0.35,0.56,2015-09-01,1814,N,VIIRS,n,2,289.48,3.68,D,0,2015
-33.87769,-55.01023,339.29,0.35,0.56,2015-09-01,1814,N,VIIRS,n,2,288.38,4.04,D,0,2015
-33.92013,-54.55893,328.53,0.36,0.58,2015-09-01,1814,N,VIIRS,n,2,286.36,2.75,D,0,2015
-34.14713,-55.24796,332.36,0.33,0.55,2015-09-01,1814,N,VIIRS,n,2,288.87,2.04,D,0,2015
-34.06287,-54.71072,329.02,0.36,0.57,2015-09-01,1814,N,VIIRS,n,2,286.44,3.91,D,0,2015
-34.50433,-56.10789,338.81,0.58,0.52,2015-09-01,1814,N,VIIRS,n,2,288.74,4.85,D,0,2015
-34.30677,-54.7795,350.86,0.35,0.57,2015-09-01,1814,N,VIIRS,n,2,287.8,4.99,D,0,2015
-34.30579,-54.77556,337.4,0.35,0.57,2015-09-01,1814,N,VIIRS,n,2,287.54,4.99,D,0,2015
-34.13748,-53.7266,349.26,0.4,0.6,2015-09-01,1814,N,VIIRS,n,2,286.85,5.01,D,0,2015
-34.13635,-53.72227,341.79,0.4,0.6,2015-09-01,1814,N,VIIRS,n,2,286.37,5.01,D,0,2015
-32.8204,-54.2854,367.0,0.4,0.6,2015-09-01,1815,N,VIIRS,h,2,290.01,11.31,D,0,2015
-33.64623,-55.0513,338.85,0.35,0.57,2015-09-01,1815,N,VIIRS,n,2,290.15,2.53,D,0,2015
-33.95466,-57.22838,336.82,0.52,0.5,2015-09-01,1815,N,VIIRS,n,2,290.68,3.63,D,0,2015
-33.66549,-57.52849,338.85,0.51,0.49,2015-09-01,1815,N,VIIRS,n,2,290.46,8.82,D,0,2015
-33.66096,-57.5299,340.99,0.51,0.49,2015-09-01,1815,N,VIIRS,n,2,293.26,8.82,D,0,2015
-32.92286,-54.61638,333.84,0.38,0.59,2015-09-01,1815,N,VIIRS,n,2,288.55,3.2,D,0,2015
-32.81931,-54.28117,339.51,0.4,0.6,2015-09-01,1815,N,VIIRS,n,2,288.41,8.41,D,0,2015
-32.81389,-54.28326,350.57,0.4,0.6,2015-09-01,1815,N,VIIRS,n,2,287.69,8.41,D,0,2015
-32.81783,-54.28691,351.04,0.4,0.6,2015-09-01,1815,N,VIIRS,n,2,287.44,9.16,D,0,2015
-32.81677,-54.28271,356.85,0.4,0.6,2015-09-01,1815,N,VIIRS,l,2,288.98,8.97,D,0,2015
-32.81133,-54.28472,331.74,0.4,0.6,2015-09-01,1815,N,VIIRS,n,2,285.85,8.97,D,0,2015
-33.10379,-55.53943,367.0,0.34,0.56,2015-09-01,1815,N,VIIRS,h,2,290.63,4.34,D,0,2015
-33.10467,-55.54303,330.06,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,288.34,4.34,D,0,2015
-33.49838,-57.59601,344.87,0.51,0.49,2015-09-01,1815,N,VIIRS,n,2,291.78,7.39,D,0,2015
-33.43427,-57.40126,343.17,0.53,0.5,2015-09-01,1815,N,VIIRS,n,2,290.88,4.95,D,0,2015
-33.49974,-57.59681,336.03,0.51,0.49,2015-09-01,1815,N,VIIRS,n,2,290.9,7.48,D,0,2015
-33.43233,-57.40305,345.11,0.53,0.5,2015-09-01,1815,N,VIIRS,n,2,291.79,10.01,D,0,2015
-32.87982,-55.09649,338.26,0.36,0.57,2015-09-01,1815,N,VIIRS,n,2,290.31,2.69,D,0,2015
-32.95986,-55.49221,333.64,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,292.65,3.06,D,0,2015
-33.3013,-57.06638,327.78,0.55,0.51,2015-09-01,1815,N,VIIRS,n,2,290.95,4.74,D,0,2015
-32.78994,-55.67727,332.81,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,290.49,1.8,D,0,2015
-32.78502,-55.70238,335.54,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,290.3,3.2,D,0,2015
-32.65199,-55.20435,352.25,0.36,0.57,2015-09-01,1815,N,VIIRS,n,2,291.2,5.1,D,0,2015
-32.59396,-55.41494,335.43,0.35,0.57,2015-09-01,1815,N,VIIRS,n,2,290.5,2.76,D,0,2015
-33.08526,-57.62868,329.6,0.52,0.5,2015-09-01,1815,N,VIIRS,n,2,289.82,2.71,D,0,2015
-32.81465,-58.06306,338.36,0.5,0.49,2015-09-01,1815,N,VIIRS,n,2,290.31,5.62,D,0,2015
-32.81453,-58.06081,328.58,0.5,0.49,2015-09-01,1815,N,VIIRS,n,2,289.93,2.87,D,0,2015
-32.81569,-58.06613,327.97,0.5,0.49,2015-09-01,1815,N,VIIRS,n,2,289.03,2.87,D,0,2015
-31.96919,-54.55931,367.0,0.41,0.6,2015-09-01,1815,N,VIIRS,h,2,290.25,13.83,D,0,2015
-31.97028,-54.56364,352.15,0.41,0.6,2015-09-01,1815,N,VIIRS,n,2,291.63,13.83,D,0,2015
-31.96478,-54.56552,351.06,0.41,0.6,2015-09-01,1815,N,VIIRS,n,2,287.49,13.83,D,0,2015
-31.96369,-54.5612,356.81,0.41,0.6,2015-09-01,1815,N,VIIRS,l,2,289.04,13.83,D,0,2015
-31.99541,-55.60059,333.62,0.36,0.57,2015-09-01,1815,N,VIIRS,n,2,287.71,2.52,D,0,2015
-32.05837,-55.86055,328.17,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,289.27,5.78,D,0,2015
-32.012,-55.85194,341.67,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,289.57,3.57,D,0,2015
-32.01731,-55.87373,336.47,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,289.42,2.75,D,0,2015
-31.52094,-55.50637,326.24,0.37,0.58,2015-09-01,1815,N,VIIRS,n,2,288.29,1.72,D,0,2015
-31.26118,-56.34184,334.99,0.34,0.56,2015-09-01,1815,N,VIIRS,n,2,290.83,2.87,D,0,2015
-30.81628,-56.02925,337.96,0.36,0.57,2015-09-01,1815,N,VIIRS,n,2,288.27,2.8,D,0,2015
-30.81324,-56.02763,343.32,0.36,0.57,2015-09-01,1815,N,VIIRS,n,2,288.74,4.21,D,0,2015
-30.60072,-56.89159,330.69,0.32,0.55,2015-09-01,1815,N,VIIRS,n,2,290.37,1.64,D,0,2015
-30.64813,-57.75351,337.54,0.58,0.52,2015-09-01,1815,N,VIIRS,n,2,290.91,10.06,D,0,2015
-31.26406,-55.48692,337.11,0.41,0.45,2015-09-02,1756,N,VIIRS,n,2,294.53,4.79,D,0,2015
-31.11134,-55.85454,325.36,0.39,0.44,2015-09-02,1756,N,VIIRS,n,2,294.67,2.15,D,0,2015
-34.55333,-56.84465,329.85,0.47,0.4,2015-09-02,1756,N,VIIRS,n,2,287.64,3.0,D,0,2015
-33.4845,-54.94078,325.3,0.4,0.44,2015-09-02,1756,N,VIIRS,n,2,290.84,1.59,D,0,2015
-31.45138,-55.46049,333.63,0.41,0.45,2015-09-02,1756,N,VIIRS,n,2,292.13,3.91,D,0,2015
-31.5488,-55.64406,352.38,0.4,0.44,2015-09-02,1756,N,VIIRS,n,2,292.48,7.81,D,0,2015
-31.26319,-55.48264,367.0,0.41,0.45,2015-09-02,1756,N,VIIRS,h,2,298.31,15.65,D,0,2015
-30.96516,-57.00089,332.13,0.52,0.42,2015-09-02,1757,N,VIIRS,n,2,295.41,4.29,D,0,2015
-30.22792,-57.58292,339.41,0.5,0.41,2015-09-02,1757,N,VIIRS,n,2,297.54,3.53,D,0,2015
-30.4352,-57.4218,335.34,0.51,0.41,2015-09-02,1757,N,VIIRS,n,2,296.35,7.3,D,0,2015
-30.833,-57.73872,341.74,0.49,0.4,2015-09-02,1757,N,VIIRS,n,2,295.12,12.37,D,0,2015
-30.83577,-57.73273,331.17,0.49,0.4,2015-09-02,1757,N,VIIRS,n,2,299.04,5.29,D,0,2015
-30.99555,-57.21972,331.91,0.51,0.41,2015-09-02,1757,N,VIIRS,n,2,294.06,4.69,D,0,2015
-34.34176,-57.06223,325.25,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,291.88,1.43,D,0,2015
-34.70803,-55.98855,334.05,0.38,0.36,2015-09-03,1737,N,VIIRS,n,2,292.09,30.52,D,0,2015
-34.52864,-56.98141,343.33,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,296.15,14.81,D,0,2015
-34.52925,-56.98566,352.98,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,305.11,14.81,D,0,2015
-34.52528,-56.98212,335.66,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,290.63,14.81,D,0,2015
-34.5259,-56.98637,353.11,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,294.18,14.81,D,0,2015
-34.34697,-57.07426,350.83,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,296.04,8.78,D,0,2015
-34.34114,-57.05797,329.61,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,294.26,3.01,D,0,2015
-34.85234,-56.05896,328.58,0.38,0.36,2015-09-03,1737,N,VIIRS,n,2,291.22,2.29,D,0,2015
-34.10193,-56.99326,334.54,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,289.13,3.03,D,0,2015
-34.10154,-57.37351,329.79,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,292.49,3.22,D,0,2015
-33.67411,-55.19001,331.8,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,290.24,12.95,D,0,2015
-33.6748,-55.19424,342.25,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,295.11,12.95,D,0,2015
-32.43851,-54.02399,329.02,0.43,0.38,2015-09-03,1737,N,VIIRS,n,2,289.04,2.43,D,0,2015
-32.71766,-55.52337,328.38,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,294.96,1.74,D,0,2015
-32.6873,-54.20638,341.96,0.42,0.37,2015-09-03,1737,N,VIIRS,n,2,291.34,9.15,D,0,2015
-32.73174,-54.40403,330.49,0.41,0.37,2015-09-03,1737,N,VIIRS,n,2,290.19,2.88,D,0,2015
-33.30005,-55.93669,340.89,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,306.91,30.74,D,0,2015
-33.92031,-57.13357,333.51,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,289.92,4.87,D,0,2015
-33.95833,-57.34807,327.82,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,289.21,3.08,D,0,2015
-34.71136,-55.9878,335.73,0.38,0.36,2015-09-03,1737,N,VIIRS,n,2,300.5,30.52,D,0,2015
-31.89986,-55.33552,331.29,0.4,0.37,2015-09-03,1737,N,VIIRS,n,2,295.03,3.54,D,0,2015
-32.41242,-58.07177,327.54,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,292.72,1.7,D,0,2015
-32.75613,-57.21647,330.6,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,294.24,2.87,D,0,2015
-32.87339,-57.76416,333.33,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,290.07,5.46,D,0,2015
-32.66851,-55.54668,341.91,0.39,0.36,2015-09-03,1737,N,VIIRS,n,2,290.33,2.46,D,0,2015
-30.91641,-57.45725,327.8,0.38,0.36,2015-09-03,1738,N,VIIRS,n,2,296.6,1.7,D,0,2015
-31.50982,-55.73212,336.08,0.39,0.36,2015-09-03,1738,N,VIIRS,n,2,296.53,3.92,D,0,2015
-30.19673,-56.74137,329.58,0.39,0.36,2015-09-03,1738,N,VIIRS,n,2,301.67,1.96,D,0,2015
-30.19557,-56.74062,334.29,0.39,0.36,2015-09-03,1738,N,VIIRS,n,2,302.37,3.91,D,0,2015
-30.97262,-57.81112,320.36,0.39,0.36,2015-09-04,455,N,VIIRS,n,2,280.39,0.86,N,0,2015
-30.97195,-57.81519,317.29,0.39,0.36,2015-09-04,455,N,VIIRS,n,2,281.4,2.15,N,0,2015
-30.97596,-57.81186,300.63,0.39,0.36,2015-09-04,455,N,VIIRS,n,2,280.23,0.86,N,0,2015
-32.54142,-54.77199,298.19,0.42,0.38,2015-09-04,455,N,VIIRS,n,2,278.05,0.84,N,0,2015
-33.62113,-55.06487,355.18,0.45,0.39,2015-09-04,1718,N,VIIRS,n,2,305.18,38.88,D,0,2015
-32.66795,-55.5449,345.52,0.46,0.39,2015-09-04,1718,N,VIIRS,n,2,292.92,6.35,D,0,2015
-32.59114,-54.96079,336.95,0.43,0.38,2015-09-04,1718,N,VIIRS,n,2,290.37,6.17,D,0,2015
-32.59173,-54.96548,339.59,0.43,0.38,2015-09-04,1718,N,VIIRS,n,2,290.79,6.17,D,0,2015
-32.59233,-54.97018,340.18,0.43,0.38,2015-09-04,1718,N,VIIRS,n,2,291.88,5.52,D,0,2015
-32.59293,-54.97488,347.59,0.43,0.38,2015-09-04,1718,N,VIIRS,n,2,293.07,5.52,D,0,2015
-32.73319,-55.41639,342.89,0.45,0.39,2015-09-04,1718,N,VIIRS,n,2,298.41,8.78,D,0,2015
-32.73259,-55.41152,325.21,0.45,0.39,2015-09-04,1718,N,VIIRS,n,2,294.4,6.01,D,0,2015
-32.58097,-53.90993,325.31,0.4,0.37,2015-09-04,1718,N,VIIRS,n,2,293.27,1.54,D,0,2015
-32.93064,-55.51503,325.94,0.46,0.39,2015-09-04,1718,N,VIIRS,n,2,295.9,2.43,D,0,2015
-32.93428,-55.51441,335.81,0.46,0.39,2015-09-04,1718,N,VIIRS,n,2,296.35,2.43,D,0,2015
-32.93315,-55.51176,339.11,0.46,0.39,2015-09-04,1718,N,VIIRS,n,2,298.05,5.25,D,0,2015
-32.94776,-55.47895,328.79,0.46,0.39,2015-09-04,1718,N,VIIRS,n,2,295.8,2.26,D,0,2015
-32.93497,-54.24518,331.94,0.41,0.37,2015-09-04,1718,N,VIIRS,n,2,292.47,2.85,D,0,2015
-33.17259,-55.08625,335.3,0.44,0.39,2015-09-04,1718,N,VIIRS,n,2,295.83,4.86,D,0,2015
-33.29249,-55.93908,349.57,0.48,0.4,2015-09-04,1718,N,VIIRS,n,2,303.62,61.64,D,0,2015
-33.29621,-55.93843,367.0,0.48,0.4,2015-09-04,1718,N,VIIRS,l,2,327.36,99.19,D,0,2015
-33.54144,-57.32059,342.44,0.56,0.43,2015-09-04,1718,N,VIIRS,n,2,311.31,121.24,D,0,2015
-33.54544,-57.32001,345.12,0.56,0.43,2015-09-04,1718,N,VIIRS,n,2,299.23,17.13,D,0,2015
-33.2369,-54.71856,335.13,0.43,0.38,2015-09-04,1718,N,VIIRS,n,2,297.28,3.8,D,0,2015
-33.14279,-53.68004,331.27,0.4,0.37,2015-09-04,1718,N,VIIRS,n,2,293.9,4.36,D,0,2015
